id,name,brand,category,description,price,original_price,stock_quantity,gender,season,color,sizes,features,rating,review_count,is_active,discount_pct,embedding_text
222,Under Armour Profesyonel Koşu Max,Under Armour,Koşu Ayakkabısı,"Under Armour Profesyonel Koşu Max, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, hafif, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1320.0,1320.0,48,unisex,yazlık,Gri,"[""37"", ""39"", ""40"", ""42"", ""45""]","[""nefes alan"", ""hafif"", ""geni\u015f burun""]",4.0,102,True,0.0,"Under Armour Profesyonel Koşu Max. Marka: Under Armour. Kategori: Koşu Ayakkabısı. Under Armour Profesyonel Koşu Max, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nefes alan, hafif, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nefes alan, hafif, geniş burun. Fiyat: 1320.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: unisex."
223,Salomon Pro Spor V2,Salomon,Spor Tişört,"Salomon Pro Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nem emici, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",800.0,800.0,10,unisex,4 mevsim,Siyah,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""nem emici"", ""hafif""]",4.7,190,True,0.0,"Salomon Pro Spor V2. Marka: Salomon. Kategori: Spor Tişört. Salomon Pro Spor V2, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: nem emici, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: nem emici, hafif. Fiyat: 800.0 TL. Sezon: 4 mevsim. Renk: Siyah. Cinsiyet: unisex."
224,New Balance Air Koşu Max,New Balance,Koşu Ayakkabısı,"New Balance Air Koşu Max, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, amortisörlü, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2760.0,2760.0,175,unisex,4 mevsim,Siyah,"[""41"", ""43"", ""44"", ""45""]","[""yast\u0131kl\u0131 taban"", ""amortis\u00f6rl\u00fc"", ""nefes alan""]",4.6,234,True,0.0,"New Balance Air Koşu Max. Marka: New Balance. Kategori: Koşu Ayakkabısı. New Balance Air Koşu Max, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yastıklı taban, amortisörlü, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yastıklı taban, amortisörlü, nefes alan. Fiyat: 2760.0 TL. Sezon: 4 mevsim. Renk: Siyah. Cinsiyet: unisex."
225,Nike Comfort Spor V2,Nike,Spor Ayakkabı,"Nike Comfort Spor V2, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, su geçirmez, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1060.0,1060.0,156,unisex,yazlık,Gri,"[""38"", ""39"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""hafif"", ""su ge\u00e7irmez"", ""nefes alan"", ""ortopedik"", ""kaymaz taban""]",3.7,94,True,0.0,"Nike Comfort Spor V2. Marka: Nike. Kategori: Spor Ayakkabı. Nike Comfort Spor V2, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, su geçirmez, nefes alan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, su geçirmez, nefes alan, ortopedik, kaymaz taban. Fiyat: 1060.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: unisex."
226,Skechers Ultra Spor Max,Skechers,Spor Şort,"Skechers Ultra Spor Max, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, fermuarlı cep, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",400.0,400.0,37,erkek,yazlık,Mor,"[""L"", ""S"", ""XS"", ""XXL""]","[""geni\u015f kesim"", ""fermuarl\u0131 cep"", ""esnek bel""]",4.6,378,True,0.0,"Skechers Ultra Spor Max. Marka: Skechers. Kategori: Spor Şort. Skechers Ultra Spor Max, Skechers tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, fermuarlı cep, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş kesim, fermuarlı cep, esnek bel. Fiyat: 400.0 TL. Sezon: yazlık. Renk: Mor. Cinsiyet: erkek."
229,Puma Comfort Spor Boost,Puma,Spor Tişört,"Puma Comfort Spor Boost, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, antimikrobiyal, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",440.0,440.0,167,erkek,yazlık,Lacivert,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""elastik"", ""antimikrobiyal"", ""reflektif bant"", ""hafif""]",3.6,136,True,0.0,"Puma Comfort Spor Boost. Marka: Puma. Kategori: Spor Tişört. Puma Comfort Spor Boost, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, antimikrobiyal, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: elastik, antimikrobiyal, reflektif bant, hafif. Fiyat: 440.0 TL. Sezon: yazlık. Renk: Lacivert. Cinsiyet: erkek."
230,Puma Ultra Koşu Boost,Puma,Koşu Ayakkabısı,"Puma Ultra Koşu Boost, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4730.0,4730.0,20,unisex,yazlık,Gri,"[""37"", ""40"", ""43"", ""45""]","[""karbon plaka"", ""geni\u015f burun""]",3.4,203,True,0.0,"Puma Ultra Koşu Boost. Marka: Puma. Kategori: Koşu Ayakkabısı. Puma Ultra Koşu Boost, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, geniş burun. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: karbon plaka, geniş burun. Fiyat: 4730.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: unisex."
231,Nike Air Spor Plus,Nike,Spor Ayakkabı,"Nike Air Spor Plus, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2390.0,2390.0,79,erkek,4 mevsim,Beyaz,"[""36"", ""37"", ""38"", ""40"", ""43"", ""44""]","[""hafif"", ""su ge\u00e7irmez""]",3.5,377,True,0.0,"Nike Air Spor Plus. Marka: Nike. Kategori: Spor Ayakkabı. Nike Air Spor Plus, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, su geçirmez. Fiyat: 2390.0 TL. Sezon: 4 mevsim. Renk: Beyaz. Cinsiyet: erkek."
232,Under Armour Air Spor 3.0,Under Armour,Spor Ayakkabı,"Under Armour Air Spor 3.0, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, nefes alan, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",870.0,870.0,161,unisex,yazlık,Mor,"[""36"", ""37"", ""38"", ""39"", ""40"", ""42"", ""43"", ""44""]","[""amortis\u00f6rl\u00fc"", ""nefes alan"", ""ortopedik"", ""su ge\u00e7irmez"", ""y\u00fcksek taban""]",4.5,449,True,0.0,"Under Armour Air Spor 3.0. Marka: Under Armour. Kategori: Spor Ayakkabı. Under Armour Air Spor 3.0, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, nefes alan, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, nefes alan, ortopedik, su geçirmez, yüksek taban. Fiyat: 870.0 TL. Sezon: yazlık. Renk: Mor. Cinsiyet: unisex."
233,Asics Pro Koşu Plus,Asics,Koşu Ayakkabısı,"Asics Pro Koşu Plus, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, hafif, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2610.0,3830.0,193,kadın,yazlık,Gri,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""karbon plaka"", ""hafif"", ""yast\u0131kl\u0131 taban"", ""amortis\u00f6rl\u00fc""]",4.0,4,True,31.9,"Asics Pro Koşu Plus. Marka: Asics. Kategori: Koşu Ayakkabısı. Asics Pro Koşu Plus, Asics tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: karbon plaka, hafif, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: karbon plaka, hafif, yastıklı taban, amortisörlü. Fiyat: 2610.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: kadın."
234,New Balance Ultra Koşu Lite,New Balance,Koşu Ayakkabısı,"New Balance Ultra Koşu Lite, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek koşu verimi, nefes alan, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2820.0,2820.0,156,unisex,4 mevsim,Kırmızı,"[""36"", ""37"", ""39"", ""40"", ""44"", ""45""]","[""y\u00fcksek ko\u015fu verimi"", ""nefes alan"", ""karbon plaka"", ""hafif"", ""yast\u0131kl\u0131 taban""]",4.6,350,True,0.0,"New Balance Ultra Koşu Lite. Marka: New Balance. Kategori: Koşu Ayakkabısı. New Balance Ultra Koşu Lite, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: yüksek koşu verimi, nefes alan, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: yüksek koşu verimi, nefes alan, karbon plaka, hafif, yastıklı taban. Fiyat: 2820.0 TL. Sezon: 4 mevsim. Renk: Kırmızı. Cinsiyet: unisex."
236,Nike Elite Spor V2,Nike,Spor Tişört,"Nike Elite Spor V2, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, UV korumalı, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",430.0,430.0,37,unisex,4 mevsim,Siyah,"[""L"", ""M"", ""XL"", ""XS"", ""XXL""]","[""elastik"", ""UV korumal\u0131"", ""hafif"", ""antimikrobiyal""]",3.1,397,True,0.0,"Nike Elite Spor V2. Marka: Nike. Kategori: Spor Tişört. Nike Elite Spor V2, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, UV korumalı, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: elastik, UV korumalı, hafif, antimikrobiyal. Fiyat: 430.0 TL. Sezon: 4 mevsim. Renk: Siyah. Cinsiyet: unisex."
237,Reebok Air Spor X,Reebok,Spor Şort,"Reebok Air Spor X, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",620.0,800.0,197,kadın,yazlık,Kırmızı,"[""L"", ""M"", ""S"", ""XXL""]","[""dar kesim"", ""fermuarl\u0131 cep""]",3.2,340,True,22.5,"Reebok Air Spor X. Marka: Reebok. Kategori: Spor Şort. Reebok Air Spor X, Reebok tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: dar kesim, fermuarlı cep. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: dar kesim, fermuarlı cep. Fiyat: 620.0 TL. Sezon: yazlık. Renk: Kırmızı. Cinsiyet: kadın."
238,Nike Comfort Spor Max,Nike,Spor Tişört,"Nike Comfort Spor Max, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: UV korumalı, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",900.0,900.0,55,erkek,4 mevsim,Mavi,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""UV korumal\u0131"", ""elastik""]",4.9,120,True,0.0,"Nike Comfort Spor Max. Marka: Nike. Kategori: Spor Tişört. Nike Comfort Spor Max, Nike tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: UV korumalı, elastik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: UV korumalı, elastik. Fiyat: 900.0 TL. Sezon: 4 mevsim. Renk: Mavi. Cinsiyet: erkek."
239,New Balance Profesyonel Koşu X,New Balance,Koşu Ayakkabısı,"New Balance Profesyonel Koşu X, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, amortisörlü, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",910.0,910.0,194,erkek,yazlık,Turuncu,"[""37"", ""38"", ""39"", ""42"", ""43"", ""44""]","[""geni\u015f burun"", ""amortis\u00f6rl\u00fc"", ""karbon plaka"", ""hafif"", ""yast\u0131kl\u0131 taban""]",4.3,30,True,0.0,"New Balance Profesyonel Koşu X. Marka: New Balance. Kategori: Koşu Ayakkabısı. New Balance Profesyonel Koşu X, New Balance tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş burun, amortisörlü, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş burun, amortisörlü, karbon plaka, hafif, yastıklı taban. Fiyat: 910.0 TL. Sezon: yazlık. Renk: Turuncu. Cinsiyet: erkek."
240,Columbia Air Spor Lite,Columbia,Spor Şort,"Columbia Air Spor Lite, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, fermuarlı cep, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",270.0,370.0,143,kadın,yazlık,Lacivert,"[""L"", ""M"", ""S"", ""XL"", ""XXL""]","[""hafif"", ""fermuarl\u0131 cep"", ""esnek bel"", ""h\u0131zl\u0131 kuruyan""]",3.6,356,True,27.0,"Columbia Air Spor Lite. Marka: Columbia. Kategori: Spor Şort. Columbia Air Spor Lite, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, fermuarlı cep, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, fermuarlı cep, esnek bel, hızlı kuruyan. Fiyat: 270.0 TL. Sezon: yazlık. Renk: Lacivert. Cinsiyet: kadın."
242,Columbia Air Spor Plus,Columbia,Spor Ayakkabı,"Columbia Air Spor Plus, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, nefes alan, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1330.0,1330.0,28,unisex,yazlık,Gri,"[""36"", ""38"", ""42"", ""44""]","[""amortis\u00f6rl\u00fc"", ""nefes alan"", ""ortopedik""]",3.2,337,True,0.0,"Columbia Air Spor Plus. Marka: Columbia. Kategori: Spor Ayakkabı. Columbia Air Spor Plus, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: amortisörlü, nefes alan, ortopedik. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: amortisörlü, nefes alan, ortopedik. Fiyat: 1330.0 TL. Sezon: yazlık. Renk: Gri. Cinsiyet: unisex."
244,Under Armour Speed Spor Lite,Under Armour,Spor Ayakkabı,"Under Armour Speed Spor Lite, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, nefes alan, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",2970.0,3520.0,132,erkek,4 mevsim,Beyaz,"[""37"", ""39"", ""40"", ""42"", ""44""]","[""kaymaz taban"", ""nefes alan"", ""amortis\u00f6rl\u00fc"", ""terletmeyen"", ""su ge\u00e7irmez""]",3.2,371,True,15.6,"Under Armour Speed Spor Lite. Marka: Under Armour. Kategori: Spor Ayakkabı. Under Armour Speed Spor Lite, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, nefes alan, amortisörlü. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: kaymaz taban, nefes alan, amortisörlü, terletmeyen, su geçirmez. Fiyat: 2970.0 TL. Sezon: 4 mevsim. Renk: Beyaz. Cinsiyet: erkek."
246,Columbia Pro Spor Boost,Columbia,Spor Şort,"Columbia Pro Spor Boost, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, dar kesim, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",250.0,250.0,190,unisex,yazlık,Mor,"[""L"", ""M"", ""XL"", ""XS"", ""XXL""]","[""hafif"", ""dar kesim"", ""h\u0131zl\u0131 kuruyan"", ""geni\u015f kesim""]",3.5,492,True,0.0,"Columbia Pro Spor Boost. Marka: Columbia. Kategori: Spor Şort. Columbia Pro Spor Boost, Columbia tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, dar kesim, hızlı kuruyan. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, dar kesim, hızlı kuruyan, geniş kesim. Fiyat: 250.0 TL. Sezon: yazlık. Renk: Mor. Cinsiyet: unisex."
247,Salomon Profesyonel Spor Max,Salomon,Spor Şort,"Salomon Profesyonel Spor Max, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, esnek bel, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",110.0,110.0,176,erkek,yazlık,Mavi,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""h\u0131zl\u0131 kuruyan"", ""esnek bel"", ""dar kesim""]",4.6,470,True,0.0,"Salomon Profesyonel Spor Max. Marka: Salomon. Kategori: Spor Şort. Salomon Profesyonel Spor Max, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hızlı kuruyan, esnek bel, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hızlı kuruyan, esnek bel, dar kesim. Fiyat: 110.0 TL. Sezon: yazlık. Renk: Mavi. Cinsiyet: erkek."
248,Puma Ultra Spor 3.0,Puma,Spor Şort,"Puma Ultra Spor 3.0, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, fermuarlı cep, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",380.0,380.0,187,erkek,yazlık,Sarı,"[""L"", ""M"", ""S"", ""XS"", ""XXL""]","[""geni\u015f kesim"", ""fermuarl\u0131 cep"", ""dar kesim"", ""hafif""]",3.2,166,True,0.0,"Puma Ultra Spor 3.0. Marka: Puma. Kategori: Spor Şort. Puma Ultra Spor 3.0, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: geniş kesim, fermuarlı cep, dar kesim. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: geniş kesim, fermuarlı cep, dar kesim, hafif. Fiyat: 380.0 TL. Sezon: yazlık. Renk: Sarı. Cinsiyet: erkek."
249,Salomon Elite Spor X,Salomon,Spor Ayakkabı,"Salomon Elite Spor X, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",3080.0,4190.0,154,kadın,kışlık,Beyaz,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""kaymaz taban"", ""su ge\u00e7irmez""]",4.9,324,True,26.5,"Salomon Elite Spor X. Marka: Salomon. Kategori: Spor Ayakkabı. Salomon Elite Spor X, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: kaymaz taban, su geçirmez. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: kaymaz taban, su geçirmez. Fiyat: 3080.0 TL. Sezon: kışlık. Renk: Beyaz. Cinsiyet: kadın."
251,Puma Elite Spor Max,Puma,Spor Tişört,"Puma Elite Spor Max, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, hafif, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",1000.0,1000.0,62,unisex,yazlık,Sarı,"[""L"", ""M"", ""S"", ""XL"", ""XS""]","[""elastik"", ""hafif"", ""reflektif bant""]",3.1,397,True,0.0,"Puma Elite Spor Max. Marka: Puma. Kategori: Spor Tişört. Puma Elite Spor Max, Puma tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: elastik, hafif, reflektif bant. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: elastik, hafif, reflektif bant. Fiyat: 1000.0 TL. Sezon: yazlık. Renk: Sarı. Cinsiyet: unisex."
252,Under Armour Pro Koşu V2,Under Armour,Koşu Ayakkabısı,"Under Armour Pro Koşu V2, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, amortisörlü, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4200.0,4200.0,159,kadın,yazlık,Sarı,"[""36"", ""37"", ""38"", ""39"", ""40"", ""41"", ""42"", ""43"", ""44"", ""45""]","[""hafif"", ""amortis\u00f6rl\u00fc"", ""yast\u0131kl\u0131 taban"", ""y\u00fcksek ko\u015fu verimi""]",3.3,22,True,0.0,"Under Armour Pro Koşu V2. Marka: Under Armour. Kategori: Koşu Ayakkabısı. Under Armour Pro Koşu V2, Under Armour tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, amortisörlü, yastıklı taban. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, amortisörlü, yastıklı taban, yüksek koşu verimi. Fiyat: 4200.0 TL. Sezon: yazlık. Renk: Sarı. Cinsiyet: kadın."
254,Salomon Comfort Koşu Max,Salomon,Koşu Ayakkabısı,"Salomon Comfort Koşu Max, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",4050.0,4050.0,13,kadın,yazlık,Kırmızı,"[""37"", ""40"", ""41"", ""42""]","[""hafif"", ""karbon plaka""]",3.9,483,True,0.0,"Salomon Comfort Koşu Max. Marka: Salomon. Kategori: Koşu Ayakkabısı. Salomon Comfort Koşu Max, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: hafif, karbon plaka. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: hafif, karbon plaka. Fiyat: 4050.0 TL. Sezon: yazlık. Renk: Kırmızı. Cinsiyet: kadın."
255,Adidas Profesyonel Spor 3.0,Adidas,Spor Şort,"Adidas Profesyonel Spor 3.0, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, hafif, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",450.0,450.0,182,erkek,yazlık,Kırmızı,"[""L"", ""M"", ""S"", ""XL"", ""XS"", ""XXL""]","[""fermuarl\u0131 cep"", ""hafif"", ""esnek bel"", ""dar kesim"", ""h\u0131zl\u0131 kuruyan""]",3.0,126,True,0.0,"Adidas Profesyonel Spor 3.0. Marka: Adidas. Kategori: Spor Şort. Adidas Profesyonel Spor 3.0, Adidas tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: fermuarlı cep, hafif, esnek bel. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: fermuarlı cep, hafif, esnek bel, dar kesim, hızlı kuruyan. Fiyat: 450.0 TL. Sezon: yazlık. Renk: Kırmızı. Cinsiyet: erkek."
258,Salomon Ultra Spor 3.0,Salomon,Spor Tişört,"Salomon Ultra Spor 3.0, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: reflektif bant, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar.",860.0,960.0,81,erkek,yazlık,Mavi,"[""L"", ""M"", ""XL"", ""XS"", ""XXL""]","[""reflektif bant"", ""hafif""]",4.8,211,True,10.4,"Salomon Ultra Spor 3.0. Marka: Salomon. Kategori: Spor Tişört. Salomon Ultra Spor 3.0, Salomon tarafından üretilen yüksek performanslı bir üründür. Öne çıkan özellikleri: reflektif bant, hafif. Sporseverler ve günlük kullanım için idealdir. Premium malzeme kullanımıyla uzun ömürlü dayanıklılık sunar. Özellikler: reflektif bant, hafif. Fiyat: 860.0 TL. Sezon: yazlık. Renk: Mavi. Cinsiyet: erkek."
